"NUTS3","Live_in","Sex","Age","Edu","Children","Garden_size","Pond","G_experience","Garden_type","Garea_Vege","Garea_Herb","Garea_Frui","Garea_Grap","Garea_Orna","Garea_Egree","Garea_Lawn","Garea_Undis","Habi_Beau","Habi_Cons","Habi_Mone","Habi_Produ","Moti_Pastime","Knowledge_Plant","Knowledge_Bird","Knowledge_Insect","Mowing","Unmowpatch","Plat_Oplants","Get_Seeds_Plants","Fertiliser","Herbic","Growing","Pesticide","Observing_polli","Support_Polli","Polli_Friendly","Biodiw_Network","NOMowMay","Information","ID"
"HU231","Countryside","Male","Over 55","High",0,"Large",1,"Long ago","CG and other",1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,"Rarely",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature in my country;Collecting in nature abroad;I get them from friends;I get them from people who I do not know","I use compost",0,"Both for own use and sale","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Consulting with professional gardeners/agronomists;Other","ID_1143"
"HU331","Countryside","Female","36-55","High",0,"Large",1,"Middle","House garden",1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,"Very often",0,1,"I collect the seeds from my garden;Seed exchange;Webshops","I use animal manure",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Social media platforms;TV, radio","ID_1144"
"HU231","Countryside","Female","36-55","High",1,"Large",1,"Long ago","House garden",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,"Often",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature in my country;Supermarkets;Webshops;I get them from friends;I get them from people who I do not know","I use animal manure;I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_1145"
"HU231","Town","Female","Under 36","High",1,"Large",0,"Long ago","Kitchen garden",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"Often",1,0,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature in my country;Webshops;I get them from friends","I use animal manure;I use compost",0,"Both for own use and sale","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Jointed","Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists;Other","ID_1146"
"HU233","Countryside","Male","Under 36","Middle",0,"Medium",0,"Newly","House garden",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"Rarely",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Supermarkets;Webshops;I get them from friends","I use animal manure;I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources",1,"Maybe","Did not heard about it","Internet;Social media platforms;Self-training groups;Consulting with professional gardeners/agronomists;Other","ID_1147"
"HU231","Countryside","Female","36-55","High",1,"Large",0,"Middle","House garden",1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,"Often",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Webshops;I get them from friends","I use animal manure;I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Social media platforms","ID_1148"
"HU231","City","Female","Under 36","Middle",1,"Small",0,"Newly","House garden",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,"Rarely",0,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Supermarkets;I get them from friends","I use animal manure",0,"Only for own use","Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Providing food sources",1,"Maybe","Did not joint","Internet;Social media platforms;Consulting with other garden owners;TV, radio;Other","ID_1149"
"HU233","Countryside","Female","Under 36","High",0,"Large",0,"Newly","House garden",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,"Very often",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Webshops;I get them from friends","I do not fertilize",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not joint","Internet;Social media platforms;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_1150"
"HU120","Countryside","Female","36-55","Middle",1,"Medium",0,"Long ago","Kitchen garden",1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,"Very often",1,0,"I collect the seeds from my garden;Markets or producers/growers;Webshops","I use animal manure;I use compost",0,"Only for own use","Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Social media platforms","ID_1151"
"HU311","City","Female","Over 55","High",0,"Large",1,"Long ago","Kitchen garden",1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,"Often",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Webshops","I use animal manure;I use compost",0,"Only for own use","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Jointed","Gardening journals/magazines, books;Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_1152"
"HU211","Countryside","Female","36-55","High",0,"Large",0,"Middle","House garden",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"Very often",0,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Supermarkets;I get them from friends","I use animal manure;I use compost",1,"Only for own use","Conventional pesticides/synthetic pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Consulting with other garden owners;Consulting with professional gardeners/agronomists;Other","ID_1153"
"HU213","Countryside","Male","Over 55","High",0,"Medium",0,"Middle","House garden",1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Webshops","I use animal manure;I use compost",0,"Only for own use","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Wasps;Ants;Hoverflies;Beetles","Creating/preserving natural habitats;Water sources",1,"Maybe","Did not heard about it","Internet","ID_1154"
"HU211","Countryside","Female","Over 55","High",1,"Large",0,"Long ago","House garden",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,"Rarely",1,1,"I collect the seeds from my garden;Seed exchange;Collecting in nature in my country","I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Maybe","Jointed","Internet;Social media platforms;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_1155"
"HU311","City","Female","36-55","High",0,"Medium",0,"Newly","House garden",1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Supermarkets;I get them from friends","I use synthetic fertilizer",0,"Only for own use","No","Butterflies;Bumblebees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Water sources",1,"Maybe","Did not heard about it","Internet;Other","ID_1156"
"HU231","City","Female","36-55","High",0,"Large",1,"Long ago","Kitchen garden",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,"Never",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Collecting in nature in my country;Collecting in nature abroad","I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Social media platforms;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_1157"
"HU231","City","Female","36-55","High",1,"Large",0,"Newly","Orchard",1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,"Often",0,0,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Webshops;I get them from friends;I get them from people who I do not know","I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Other flies;Beetles","I do not support them actively",0,"Maybe","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Consulting with other garden owners;TV, radio","ID_1158"
"HU331","City","Female","36-55","High",1,"Medium",0,"Long ago","Flower garden",1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,"Often",1,1,"Supermarkets","I use animal manure;I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Social media platforms;Consulting with other garden owners;Other","ID_1159"
"HU221","Countryside","Male","36-55","High",1,"Large",0,"Long ago","Orchard",1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,"Often",0,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature abroad;Webshops","I use animal manure;I use compost",0,"Only for own use","Conventional pesticides/synthetic pesticides;Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Providing food sources;Water sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Self-training groups;Consulting with other garden owners;TV, radio","ID_1160"
"HU311","Town","Female","Over 55","Middle",0,"Medium",0,"Long ago","Kitchen garden",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,"Often",1,0,"I collect the seeds from my garden;Markets or producers/growers;Supermarkets;I get them from friends","I use compost",1,"Only for own use","Conventional pesticides/synthetic pesticides;Self-made pesticides, home practices","Butterflies;Honeybees;Other wild bees;Wasps;Ants;Other flies","Water sources",1,"Yes","Jointed","Social media platforms;Self-training groups;Consulting with other garden owners","ID_1161"
"HU222","Town","Female","36-55","High",1,"Medium",1,"Long ago","Kitchen garden",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"Often",1,0,"I collect the seeds from my garden;Seed exchange;I get them from friends","I use animal manure;I use compost",0,"Only for own use","Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources;I do not support them actively",1,"Yes","Jointed","Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Other","ID_1162"
"HU211","Countryside","Male","Over 55","High",1,"Medium",0,"Middle","House garden",1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,"Rarely",0,1,"I collect the seeds from my garden;Markets or producers/growers;I get them from friends","I use animal manure",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Providing food sources",1,"Maybe","Did not joint","Internet;Social media platforms;Consulting with professional gardeners/agronomists;Other","ID_1163"
"HU120","Countryside","Male","Over 55","High",0,"Large",0,"Long ago","House garden",1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,"Rarely",1,0,"I collect the seeds from my garden;Collecting in nature in my country;I get them from friends","I use animal manure",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources",1,"Yes","Jointed","Gardening journals/magazines, books;Internet;Self-training groups;Consulting with other garden owners","ID_1164"
"HU222","Countryside","Male","36-55","Middle",0,"Large",0,"Long ago","House garden",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature in my country;Collecting in nature abroad;Supermarkets;I get them from friends;I get them from people who I do not know","I do not fertilize",0,"Only for own use","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Consulting with other garden owners;Consulting with professional gardeners/agronomists;TV, radio","ID_1165"
